COUNTRY,COMP,YEAR,HEXP,HC3,DALE,SMALL,GINI,TROPICS,POPDEN,PUBTHE,GDPC,LCOMP,LDALE,LHEXP,LHC,LPOPDEN,WBNUMBER,STRATUM,GROUPTI,LGDPC,LHEXP2,LHC2,LHEXPHC,T93,T94,T95,T96,T97,TIME,GEFF,VOICE,COUNTRY,OECD,LGDPC2             
Thailand        ,80.74275,1996,310.9142,6.080507,60.22232,0,0.3988,1,117.6426,33,6130.667,4.391268,4.098043,5.739517,1.805088,4.7676512,253,253,5,8.7210588,16.4710277,1.6291713,10.3603333,0,0,0,1,0,4,0.01,0.215,167,0,76.0568672
Thailand        ,80.80524,1997,324.9254,6.170033,60.28283,0,0.3988,1,117.6426,33,6130.667,4.392042,4.099047,5.783596,1.819704,4.7676512,253,253,5,8.7210588,16.7249913,1.6556613,10.5244328,0,0,0,0,1,5,0.01,0.215,167,0,76.0568672
Tajikistan      ,67.11851,1993,105.7588,7.912294,56.04052,0,0.319462,0,41.29302,87.8,1231.329,4.20646,4.026075,4.661161,2.068418,3.7206935,254,254,5,7.1158494,10.8632109,2.1391765,9.6412293,1,0,0,0,0,1,-1.423,-1.565,168,0,50.635312
Tajikistan      ,66.93059,1994,106.7323,7.98894,55.84774,0,0.319462,0,41.29302,87.8,1231.329,4.203656,4.022629,4.670324,2.078058,3.7206935,254,254,5,7.1158494,10.9059631,2.1591625,9.7052042,0,1,0,0,0,2,-1.423,-1.565,168,0,50.635312
Tajikistan      ,66.96553,1995,80.16639,8.064198,55.88348,0,0.319462,0,41.29302,87.8,1231.329,4.204178,4.023269,4.384104,2.087434,3.7206935,254,254,5,7.1158494,9.6101839,2.1786904,9.1515277,0,0,1,0,0,3,-1.423,-1.565,168,0,50.635312
Tajikistan      ,67.62777,1996,90.28645,8.138053,56.56997,0,0.319462,0,41.29302,87.8,1231.329,4.214019,4.035478,4.502987,2.096551,3.7206935,254,254,5,7.1158494,10.138446,2.197763,9.4407419,0,0,0,1,0,4,-1.423,-1.565,168,0,50.635312
Tajikistan      ,68.26604,1997,93.58098,8.210495,57.24893,0,0.319462,0,41.29302,87.8,1231.329,4.223413,4.047409,4.538827,2.105413,3.7206935,254,254,5,7.1158494,10.3004753,2.216382,9.5561054,0,0,0,0,1,5,-1.423,-1.565,168,0,50.635312
Turkmenistan    ,67.62697,1993,53.1764,7.659199,54.52082,0,0.3932,0,8.7559996,86,2086.394,4.214007,3.998583,3.973615,2.035908,2.1697391,255,255,5,7.6431925,7.8948081,2.0724607,8.0899146,1,0,0,0,0,1,-1.252,-1.451,169,0,58.4183915
Turkmenistan    ,67.6035,1994,55.57002,7.740147,54.49723,0,0.3932,0,8.7559996,86,2086.394,4.21366,3.99815,4.017644,2.046421,2.1697391,255,255,5,7.6431925,8.0707317,2.0939195,8.2217911,0,1,0,0,0,2,-1.252,-1.451,169,0,58.4183915
Turkmenistan    ,67.58,1995,45.98009,7.819767,54.47364,0,0.3932,0,8.7559996,86,2086.394,4.213312,3.997717,3.828208,2.056655,2.1697391,255,255,5,7.6431925,7.3275882,2.1149149,7.8733031,0,0,1,0,0,3,-1.252,-1.451,169,0,58.4183915
Turkmenistan    ,67.55651,1996,50.71487,7.898036,54.45005,0,0.3932,0,8.7559996,86,2086.394,4.212965,3.997284,3.926219,2.066614,2.1697391,255,255,5,7.6431925,7.7075978,2.1354467,8.1139792,0,0,0,1,0,4,-1.252,-1.451,169,0,58.4183915
Turkmenistan    ,67.533,1997,89.71494,7.974935,54.42646,0,0.3932,0,8.7559996,86,2086.394,4.212616,3.99685,4.496637,2.076303,2.1697391,255,255,5,7.6431925,10.1098722,2.1555171,9.3363809,0,0,0,0,1,5,-1.252,-1.451,169,0,58.4183915
Tuvalu          ,70.16862,1997,59.43492,7.648827,57.40442,0,0.381411,0,399.7000122,91.5,1007.371,4.250901,4.050121,4.084882,2.034552,5.9907143,256,256,1,6.9150992,8.3431305,2.0697009,8.3109048,0,0,0,0,1,5,-1.0202194,-0.4571038,170,0,47.8185976
Tonga           ,76.31961,1993,179.5033,9.298387,62.46702,0,0.381411,1,140.4164,46,3244.966,4.33493,4.134639,5.190194,2.229841,4.9446123,257,257,5,8.0848602,13.4690569,2.4860954,11.5733074,1,0,0,0,0,1,0.0136349,0.409158,171,0,65.3649637
Tonga           ,76.41029,1994,252.1063,9.360818,62.5711,0,0.381411,1,140.4164,46,3244.966,4.336117,4.136303,5.529851,2.236533,4.9446123,257,257,5,8.0848602,15.289626,2.5010399,12.3676942,0,1,0,0,0,2,0.0136249,0.409158,171,0,65.3649637
Tonga           ,76.50086,1995,245.6047,9.42165,62.67518,0,0.381411,1,140.4164,46,3244.966,4.337302,4.137966,5.503723,2.24301,4.9446123,257,257,5,8.0848602,15.1454834,2.5155469,12.3449057,0,0,1,0,0,3,0.0136249,0.409158,171,0,65.3649637
Tonga           ,76.59132,1996,241.7754,9.480899,62.77926,0,0.381411,1,140.4164,46,3244.966,4.338484,4.139625,5.488009,2.249279,4.9446123,257,257,5,8.0848602,15.0591214,2.529628,12.3440634,0,0,0,1,0,4,0.0136249,0.409158,171,0,65.3649637
Tonga           ,76.68166,1997,253.1073,9.538582,62.88334,0,0.381411,1,140.4164,46,3244.966,4.339663,4.141281,5.533813,2.255345,4.9446123,257,257,5,8.0848602,15.3115432,2.5432905,12.4806575,0,0,0,0,1,5,0.0136249,0.4091578,171,0,65.3649637
Trinidad and Tob,79.71739,1993,286.5211,7.276237,63.69416,0,0.389,1,253.7658,58.6,7771.288,4.378488,4.154093,5.657812,1.984614,5.5364118,258,258,5,8.9581912,16.0054183,1.9693464,11.2285729,1,0,0,0,0,1,0.521,0.953,172,0,80.2491895
Trinidad and Tob,79.95379,1994,265.5264,7.319294,63.9454,0,0.389,1,253.7658,58.6,7771.288,4.381449,4.15803,5.581714,1.990514,5.5364118,258,258,5,8.9581912,15.5777656,1.981073,11.1104799,0,1,0,0,0,2,0.521,0.953,172,0,80.2491895
Trinidad and Tob,80.19046,1995,280.6394,7.362851,64.19697,0,0.389,1,253.7658,58.6,7771.288,4.384405,4.161956,5.637071,1.996447,5.5364118,258,258,5,8.9581912,15.8882847,1.9929003,11.2541135,0,0,1,0,0,3,0.521,0.953,172,0,80.2491895
Trinidad and Tob,80.42745,1996,303.487,7.441882,64.44888,0,0.389,1,253.7658,58.6,7771.288,4.387355,4.165872,5.715339,2.007124,5.5364118,258,258,5,8.9581912,16.3325499,2.0142734,11.4713941,0,0,0,1,0,4,0.521,0.953,172,0,80.2491895
Trinidad and Tob,80.66471,1997,334.1654,7.51988,64.70109,0,0.389,1,253.7658,58.6,7771.288,4.390301,4.169778,5.811636,2.01755,5.5364118,258,258,5,8.9581912,16.8875565,2.035254,11.7252662,0,0,0,0,1,5,0.521,0.953,172,0,80.2491895
Tunisia         ,76.04214,1993,217.1699,4.382005,59.7591,0,0.3864,0,59.24768,41.7,4600.777,4.331288,4.090322,5.38068,1.477506,4.0817266,259,259,5,8.4339805,14.4758586,1.091512,7.949987,1,0,0,0,0,1,0.633,-0.589,173,0,71.1320268
Tunisia         ,76.41898,1994,212.3607,4.543025,60.15891,0,0.3864,0,59.24768,41.7,4600.777,4.336231,4.09699,5.358286,1.513593,4.0817266,259,259,5,8.4339805,14.3556144,1.1454819,8.1102642,0,1,0,0,0,2,0.633,-0.589,173,0,71.1320268
Tunisia         ,76.79733,1995,222.5182,4.710477,60.56036,0,0.3864,0,59.24768,41.7,4600.777,4.34117,4.103641,5.405009,1.549789,4.0817266,259,259,5,8.4339805,14.6070611,1.200923,8.3766235,0,0,1,0,0,3,0.633,-0.589,173,0,71.1320268
Tunisia         ,77.1772,1996,230.3336,4.79514,60.96344,0,0.3864,0,59.24768,41.7,4600.777,4.346104,4.110274,5.439529,1.567603,4.0817266,259,259,5,8.4339805,14.7942379,1.2286896,8.527022,0,0,0,1,0,4,0.633,-0.589,173,0,71.1320268
Tunisia         ,77.55854,1997,248.442,4.880083,61.3681,0,0.3864,0,59.24768,41.7,4600.777,4.351033,4.11689,5.515209,1.585162,4.0817266,259,259,5,8.4339805,15.2087652,1.2563693,8.7424997,0,0,0,0,1,5,0.633,-0.589,173,0,71.1320268
Turkey          ,73.75501,1993,189.309,4.042817,61.08082,0,0.3979,0,80.39946,74,5872.366,4.300749,4.112198,5.243381,1.396942,4.3870075,260,260,5,8.6780129,13.7465222,0.9757235,7.3246991,1,0,0,0,0,1,-0.412,-0.859,174,1,75.3079079
Turkey          ,74.13937,1994,180.2426,4.124088,61.53356,0,0.3979,0,80.39946,74,5872.366,4.305947,4.119583,5.194304,1.416845,4.3870075,260,260,5,8.6780129,13.490397,1.0037249,7.3595237,0,1,0,0,0,2,-0.412,-0.859,174,1,75.3079079
Turkey          ,74.52072,1995,179.54,4.20727,61.98717,0,0.3979,0,80.39946,74,5872.366,4.311077,4.126927,5.190398,1.436814,4.3870075,260,260,5,8.6780129,13.4701157,1.0322172,7.4576365,0,0,1,0,0,3,-0.412,-0.859,174,1,75.3079079
Turkey          ,74.89917,1996,216.2062,4.292105,62.44162,0,0.3979,0,80.39946,74,5872.366,4.316143,4.134232,5.376233,1.456777,4.3870075,260,260,5,8.6780129,14.4519406,1.0610996,7.8319726,0,0,0,1,0,4,-0.412,-0.859,174,1,75.3079079
Turkey          ,75.2748,1997,229.0223,4.377501,62.89687,0,0.3979,0,80.39946,74,5872.366,4.321146,4.141496,5.433819,1.476478,4.3870075,260,260,5,8.6780129,14.7631945,1.0899936,8.0229142,0,0,0,0,1,5,-0.412,-0.859,174,1,75.3079079
United Republic ,60.8162,1993,35.72464,2.850182,37.23391,0,0.3679,1,35.3133,60.7,765.7711,4.107856,3.61722,3.57584,1.047383,3.5642597,261,261,5,6.6408833,6.3933159,0.5485056,3.745274,1,0,0,0,0,1,-0.485,-0.283,175,0,44.101331
United Republic ,60.59975,1994,35.94019,2.924108,36.93448,0,0.3679,1,35.3133,60.7,765.7711,4.104291,3.609146,3.581856,1.07299,3.5642597,261,261,5,6.6408833,6.4148462,0.5756538,3.8432957,0,1,0,0,0,2,-0.485,-0.283,175,0,44.101331
United Republic ,60.38357,1995,35.05813,3.000059,36.63505,0,0.3679,1,35.3133,60.7,765.7711,4.100717,3.601006,3.557008,1.098632,3.5642597,261,261,5,6.6408833,6.326153,0.6034961,3.9078428,0,0,1,0,0,3,-0.485,-0.283,175,0,44.101331
United Republic ,60.16765,1996,35.52468,3.072483,36.3356,0,0.3679,1,35.3133,60.7,765.7711,4.097135,3.592798,3.570228,1.122486,3.5642597,261,261,5,6.6408833,6.373264,0.6299874,4.0075309,0,0,0,1,0,4,-0.485,-0.283,175,0,44.101331
United Republic ,59.95197,1997,36.75701,3.145932,36.03614,0,0.3679,1,35.3133,60.7,765.7711,4.093544,3.584522,3.604329,1.14611,3.5642597,261,261,5,6.6408833,6.4955938,0.6567841,4.1309575,0,0,0,0,1,5,-0.485,-0.283,175,0,44.101331
Uganda          ,60.72412,1993,34.18021,1.891651,35.2766,0,0.3743,1,99.05495,38.7,1064.219,4.106341,3.56322,3.531647,0.6374502,4.5956747,262,262,5,6.9699965,6.2362653,0.2031714,2.2512491,1,0,0,0,0,1,-0.251,-0.517,176,0,48.5808509
Uganda          ,60.29391,1994,35.25206,1.934229,34.63506,0,0.3743,1,99.05495,38.7,1064.219,4.099231,3.544867,3.562524,0.6597087,4.5956747,262,262,5,6.9699965,6.3457886,0.2176078,2.3502281,0,1,0,0,0,2,-0.251,-0.517,176,0,48.5808509
Uganda          ,59.86481,1995,35.23373,1.977865,33.99342,0,0.3743,1,99.05495,38.7,1064.219,4.092089,3.526167,3.562004,0.6820179,4.5956747,262,262,5,6.9699965,6.3439362,0.2325742,2.4293505,0,0,1,0,0,3,-0.251,-0.517,176,0,48.5808509
Uganda          ,59.43676,1996,42.56876,2.03251,33.3517,0,0.3743,1,99.05495,38.7,1064.219,4.084913,3.507109,3.751121,0.7092716,4.5956747,262,262,5,6.9699965,7.0354544,0.2515331,2.6605636,0,0,0,1,0,4,-0.251,-0.517,176,0,48.5808509
Uganda          ,59.0097,1997,43.63298,2.088299,32.70988,0,0.3743,1,99.05495,38.7,1064.219,4.077702,3.487677,3.775813,0.73635,4.5956747,262,262,5,6.9699965,7.1283819,0.2711057,2.7803199,0,0,0,0,1,5,-0.251,-0.517,176,0,48.5808509
Ukraine         ,81.32495,1993,169.1897,9.132311,64.34843,0,0.3132,0,85.21548,75.5,2303.061,4.398453,4.164312,5.131021,2.211819,4.4451831,263,263,5,7.7419944,13.1636883,2.4460716,11.3488897,1,0,0,0,0,1,-0.893,-0.008,177,0,59.9384771
Ukraine         ,80.87946,1994,174.7208,9.182153,63.89201,0,0.3132,0,85.21548,75.5,2303.061,4.39296,4.157194,5.163189,2.217262,4.4451831,263,263,5,7.7419944,13.3292603,2.4581254,11.4481428,0,1,0,0,0,2,-0.893,-0.008,177,0,59.9384771
Ukraine         ,80.51022,1995,146.09,9.230687,63.51315,0,0.3132,0,85.21548,75.5,2303.061,4.388384,4.151247,4.984223,2.222533,4.4451831,263,263,5,7.7419944,12.4212395,2.4698265,11.0776001,0,0,1,0,0,3,-0.893,-0.008,177,0,59.9384771
Ukraine         ,80.23458,1996,115.3577,9.163136,63.23001,0,0.3132,0,85.21548,75.5,2303.061,4.384954,4.146779,4.748037,2.215189,4.4451831,263,263,5,7.7419944,11.2719277,2.4535312,10.5177993,0,0,0,1,0,4,-0.893,-0.008,177,0,59.9384771
Ukraine         ,80.08203,1997,128.9714,9.153111,63.07317,0,0.3132,0,85.21548,75.5,2303.061,4.383051,4.144296,4.859591,2.214094,4.4451831,263,263,5,7.7419944,11.8078123,2.4511061,10.7595913,0,0,0,0,1,5,-0.893,-0.008,177,0,59.9384771
Uruguay         ,80.52442,1993,543.952,7.302912,66.32887,0,0.4075,0,18.3448,20.3,8476.808,4.38856,4.194625,6.298861,1.988273,2.9093462,264,264,5,9.0450892,19.8378249,1.9766148,12.5238553,1,0,0,0,0,1,0.618,0.77,178,0,81.8136394
Uruguay         ,80.6649,1994,717.7715,7.375648,66.4896,0,0.4075,0,18.3448,20.3,8476.808,4.390304,4.197045,6.576151,1.998184,2.9093462,264,264,5,9.0450892,21.622881,1.9963696,13.1403597,0,1,0,0,0,2,0.618,0.77,178,0,81.8136394
Uruguay         ,80.80531,1995,715.6312,7.449288,66.65037,0,0.4075,0,18.3448,20.3,8476.808,4.392043,4.199461,6.573165,2.008118,2.9093462,264,264,5,9.0450892,21.6032491,2.016269,13.199691,0,0,1,0,0,3,0.618,0.77,178,0,81.8136394
Uruguay         ,80.94562,1996,772.2672,7.527221,66.81116,0,0.4075,0,18.3448,20.3,8476.808,4.393777,4.20187,6.649331,2.018526,2.9093462,264,264,5,9.0450892,22.1068014,2.0372236,13.4218475,0,0,0,1,0,4,0.618,0.77,178,0,81.8136394
Uruguay         ,81.077,1997,847.6808,7.604091,66.96184,0,0.4075,0,18.3448,20.3,8476.808,4.3954,4.204123,6.742504,2.028686,2.9093462,264,264,5,9.0450892,22.7306801,2.0577834,13.6784235,0,0,0,0,1,5,0.618,0.77,178,0,81.8136394
United States of,90.44346,1993,3326.02,11.5,69.72151,0,0.3924,0,2883.17,44.1,27162.55,4.504725,4.244509,8.109531,2.442347,7.9666457,265,265,5,10.2095945,32.8822465,2.9825294,19.8062887,1,0,0,0,0,1,1.366,1.505,179,1,104.2358191
United States of,90.6063,1994,3542.146,11.5,69.86356,0,0.3924,0,2883.17,44.1,27162.55,4.506524,4.246544,8.172488,2.442347,7.9666457,265,265,5,10.2095945,33.3947801,2.9825294,19.9600515,0,1,0,0,0,2,1.366,1.505,179,1,104.2358191
United States of,90.76499,1995,3599.048,11.5,70.00186,0,0.3924,0,2883.17,44.1,27162.55,4.508274,4.248522,8.188425,2.442347,7.9666457,265,265,5,10.2095945,33.525152,2.9825294,19.9989752,0,0,1,0,0,3,1.366,1.505,179,1,104.2358191
United States of,90.91797,1996,3667.311,11.5,70.13506,0,0.3924,0,2883.17,44.1,27162.55,4.509958,4.250423,8.207214,2.442347,7.9666457,265,265,5,10.2095945,33.6791808,2.9825294,20.0448645,0,0,0,1,0,4,1.366,1.505,179,1,104.2358191
United States of,91.07186,1997,3721.269,11.5,70.26896,0,0.3924,0,2883.17,44.1,27162.55,4.511649,4.25233,8.22182,2.442347,7.9666457,265,265,5,10.2095945,33.7991621,2.9825294,20.0805374,0,0,0,0,1,5,1.366,1.505,179,1,104.2358191
Uzbekistan      ,73.69603,1993,124.7912,7.066649,60.35472,0,0.3227,0,52.61611,80.9,2608.276,4.299949,4.100239,4.826642,1.955386,3.9630223,266,266,5,7.8664447,11.6482365,1.9117672,9.4379482,1,0,0,0,0,1,-1.305,-1.343,180,0,61.8809529
Uzbekistan      ,73.68873,1994,111.4825,7.155966,60.34642,0,0.3227,0,52.61611,80.9,2608.276,4.29985,4.100101,4.713868,1.967946,3.9630223,266,266,5,7.8664447,11.1102758,1.9364057,9.2766377,0,1,0,0,0,2,-1.305,-1.343,180,0,61.8809529
Uzbekistan      ,73.68143,1995,117.3628,7.244175,60.33812,0,0.3227,0,52.61611,80.9,2608.276,4.299751,4.099964,4.76527,1.980198,3.9630223,266,266,5,7.8664447,11.3538991,1.9605921,9.4361781,0,0,1,0,0,3,-1.305,-1.343,180,0,61.8809529
Uzbekistan      ,73.67411,1996,103.4474,7.103367,60.32981,0,0.3227,0,52.61611,80.9,2608.276,4.299652,4.099826,4.639063,1.960569,3.9630223,266,266,5,7.8664447,10.7604528,1.9219154,9.0952031,0,0,0,1,0,4,-1.305,-1.343,180,0,61.8809529
Uzbekistan      ,73.66681,1997,109.5476,6.966997,60.32151,0,0.3227,0,52.61611,80.9,2608.276,4.299552,4.099689,4.696359,1.941184,3.9630223,266,266,5,7.8664447,11.0278939,1.8840977,9.1164969,0,0,0,0,1,5,-1.305,-1.343,180,0,61.8809529
Saint Vincent an,75.86641,1997,208.8397,5.359239,63.35812,0,0.474325,1,288.5524,65.8,3539.655,4.328974,4.148803,5.341567,1.678822,5.6648767,267,267,1,8.1717845,14.266169,1.4092217,8.9675402,0,0,0,0,1,5,-0.131812,0.1467722,181,0,66.7780626
Venezuela       ,77.78915,1993,300.7437,5.087951,64.33379,0,0.4684,1,24.87126,67.4,7705.707,4.354002,4.164085,5.706258,1.626875,3.2137129,268,268,5,8.9497165,16.2806902,1.3233611,9.2833685,1,0,0,0,0,1,-0.849,0.179,182,0,80.0974255
Venezuela       ,77.97868,1994,279.7548,5.133057,64.55731,0,0.4684,1,24.87126,67.4,7705.707,4.356435,4.167553,5.633914,1.635701,3.2137129,268,268,5,8.9497165,15.8704935,1.3377589,9.2153988,0,1,0,0,0,2,-0.849,0.179,182,0,80.0974255
Venezuela       ,78.16764,1995,291.4741,5.178562,64.78071,0,0.4684,1,24.87126,67.4,7705.707,4.358856,4.171008,5.674951,1.644527,3.2137129,268,268,5,8.9497165,16.1025344,1.3522345,9.3326101,0,0,1,0,0,3,-0.849,0.179,182,0,80.0974255
Venezuela       ,78.35612,1996,239.3967,5.270368,65.00403,0,0.4684,1,24.87126,67.4,7705.707,4.361264,4.174449,5.478122,1.6621,3.2137129,268,268,5,8.9497165,15.0049103,1.3812882,9.1051866,0,0,0,1,0,4,-0.849,0.179,182,0,80.0974255
Venezuela       ,78.54408,1997,300.5226,5.362253,65.22724,0,0.4684,1,24.87126,67.4,7705.707,4.36366,4.177877,5.705523,1.679384,3.2137129,268,268,5,8.9497165,16.2764964,1.4101653,9.581764,0,0,0,0,1,5,-0.849,0.179,182,0,80.0974255
Viet Nam        ,65.01073,1993,52.71697,8.407147,57.32494,0,0.3461,1,232.4986,20,1354.894,4.174552,4.048736,3.964937,2.129082,5.4488842,269,269,5,7.2114785,7.8603627,2.2664951,8.441676,1,0,0,0,0,1,-0.3,-1.416,183,0,52.0054222
Viet Nam        ,65.21836,1994,54.90142,8.411666,57.55374,0,0.3461,1,232.4986,20,1354.894,4.177741,4.052719,4.005539,2.12962,5.4488842,269,269,5,7.2114785,8.0221713,2.2676407,8.530276,0,1,0,0,0,2,-0.3,-1.416,183,0,52.0054222
Viet Nam        ,65.42278,1995,58.10863,8.387209,57.78236,0,0.3461,1,232.4986,20,1354.894,4.180871,4.056684,4.062314,2.126708,5.4488842,269,269,5,7.2114785,8.2511975,2.2614435,8.6393557,0,0,1,0,0,3,-0.3,-1.416,183,0,52.0054222
Viet Nam        ,65.62399,1996,61.96252,8.333351,58.01075,0,0.3461,1,232.4986,20,1354.894,4.183941,4.060628,4.12653,2.120266,5.4488842,269,269,5,7.2114785,8.5141249,2.247764,8.7493413,0,0,0,1,0,4,-0.3,-1.416,183,0,52.0054222
Viet Nam        ,65.82206,1997,65.03493,8.325885,58.23895,0,0.3461,1,232.4986,20,1354.894,4.186955,4.064554,4.174924,2.119369,5.4488842,269,269,5,7.2114785,8.7149952,2.2458625,8.8482045,0,0,0,0,1,5,-0.3,-1.416,183,0,52.0054222
Vanuatu         ,67.03535,1997,85.58918,4.418635,52.80981,0,0.381411,1,14.14542,64.3,2593.612,4.20522,3.966697,4.449559,1.485831,2.6493909,270,270,1,7.8608068,9.8992876,1.1038469,6.6112927,0,0,0,0,1,5,-0.4288628,-0.4221661,184,0,61.7922832
Samoa           ,75.5762,1993,219.6045,10.44818,59.35581,0,0.381411,1,62.14722,88.9,2811.16,4.325141,4.08355,5.391829,2.346428,4.1295061,271,271,5,7.9413525,14.53591,2.7528622,12.6515385,1,0,0,0,0,1,-0.432954,0.0447947,185,0,63.0650793
Samoa           ,75.91429,1994,229.5414,10.477,59.71505,0,0.381411,1,62.14722,88.9,2811.16,4.329605,4.089584,5.436083,2.349182,4.1295061,271,271,5,7.9413525,14.7754992,2.759328,12.7703483,0,1,0,0,0,2,-0.432954,0.0447947,185,0,63.0650793
Samoa           ,76.2527,1995,75.92851,10.50486,60.07473,0,0.381411,1,62.14722,88.9,2811.16,4.334053,4.095589,4.329792,2.351838,4.1295061,271,271,5,7.9413525,9.3735494,2.765571,10.1829694,0,0,1,0,0,3,-0.432954,0.0447947,185,0,63.0650793
Samoa           ,76.59142,1996,84.81779,10.51846,60.43481,0,0.381411,1,62.14722,88.9,2811.16,4.338485,4.101565,4.440506,2.353132,4.1295061,271,271,5,7.9413525,9.8590468,2.7686151,10.4490968,0,0,0,1,0,4,-0.432954,0.0447947,185,0,63.0650793
Samoa           ,76.93044,1997,95.57944,10.39527,60.79531,0,0.381411,1,62.14722,88.9,2811.16,4.342902,4.107512,4.559958,2.341351,4.1295061,271,271,5,7.9413525,10.3966085,2.7409623,10.6764622,0,0,0,0,1,5,-0.4329538,0.0447947,185,0,63.0650793
Yemen           ,60.88839,1993,32.15713,1.417066,48.41396,0,0.3798,1,40.1066,37.9,975.4692,4.109043,3.879788,3.470634,0.3485888,3.6915409,272,272,5,6.8829186,6.0226502,0.0607571,1.2098241,1,0,0,0,0,1,-0.621,-0.415,186,0,47.3745683
Yemen           ,61.25201,1994,26.56727,1.459925,48.74119,0,0.3798,1,40.1066,37.9,975.4692,4.114996,3.886524,3.27968,0.3783853,3.6915409,272,272,5,6.8829186,5.3781505,0.0715877,1.2409827,0,1,0,0,0,2,-0.621,-0.415,186,0,47.3745683
Yemen           ,61.61423,1995,27.28997,1.503661,49.06854,0,0.3798,1,40.1066,37.9,975.4692,4.120893,3.893218,3.306519,0.4079027,3.6915409,272,272,5,6.8829186,5.4665339,0.0831923,1.348738,0,0,1,0,0,3,-0.621,-0.415,186,0,47.3745683
Yemen           ,61.975,1996,26.00486,1.547578,49.39601,0,0.3798,1,40.1066,37.9,975.4692,4.126731,3.89987,3.258284,0.4366908,3.6915409,272,272,5,6.8829186,5.3082073,0.0953494,1.4228626,0,0,0,1,0,4,-0.621,-0.415,186,0,47.3745683
Yemen           ,62.33426,1997,33.16595,1.592162,49.72362,0,0.3798,1,40.1066,37.9,975.4692,4.132511,3.90648,3.501524,0.4650925,3.6915409,272,272,5,6.8829186,6.1303352,0.1081555,1.6285326,0,0,0,0,1,5,-0.621,-0.415,186,0,47.3745683
Yugoslavia      ,75.53296,1997,126.5785,7.615856,66.18845,0,0.319462,0,101.9250031,77.8,2812.856,4.324569,4.192506,4.840863,2.030232,4.6242373,273,273,1,7.9419556,11.7169773,2.060921,9.828075,0,0,0,0,1,5,-0.953,-0.92,187,0,63.074659
South Africa    ,59.78759,1993,551.256,5.558424,39.22404,0,0.5707,0,3343.239,46.5,5621.199,4.090798,3.66929,6.312199,1.715315,8.1146954,274,274,5,8.6343003,19.9219281,1.4711528,10.8274096,1,0,0,0,0,1,-0.01,0.991,188,0,74.5511411
South Africa    ,60.07996,1994,378.952,5.649459,39.57824,0,0.5707,0,3343.239,46.5,5621.199,4.095676,3.67828,5.937409,1.73156,8.1146954,274,274,5,8.6343003,17.6264128,1.49915,10.2809799,0,1,0,0,0,2,-0.01,0.991,188,0,74.5511411
South Africa    ,60.37266,1995,383.4074,5.740353,39.93251,0,0.5707,0,3343.239,46.5,5621.199,4.100536,3.687191,5.949098,1.747521,8.1146954,274,274,5,8.6343003,17.6958835,1.5269148,10.3961737,0,0,1,0,0,3,-0.01,0.991,188,0,74.5511411
South Africa    ,60.66572,1996,393.6095,5.831054,40.28683,0,0.5707,0,3343.239,46.5,5621.199,4.105379,3.696025,5.975359,1.763198,8.1146954,274,274,5,8.6343003,17.8524576,1.5544336,10.535741,0,0,0,1,0,4,-0.01,0.991,188,0,74.5511411
South Africa    ,60.95915,1997,399.1052,5.921511,40.64124,0,0.5707,0,3343.239,46.5,5621.199,4.110204,3.704783,5.989225,1.778592,8.1146954,274,274,5,8.6343003,17.9354081,1.5816948,10.6523877,0,0,0,0,1,5,-0.01,0.991,188,0,74.5511411
Democratic Repub,52.39231,1997,22.28406,3.3565,36.26122,0,0.441193,0,20.8500004,0.9,602.2718,3.95876,3.590749,3.103871,1.210899,3.037354,275,275,1,6.4007088,4.8170076,0.7331382,3.7584743,0,0,0,0,1,5,-1.769,-1.567,189,0,40.9690736
Zambia          ,57.84963,1993,47.68624,5.004884,33.34867,0,0.476,1,12.70456,53.3,1089.233,4.057847,3.507018,3.864643,1.610414,2.541961,276,276,5,6.9932291,7.4677328,1.2967166,6.2236752,1,0,0,0,0,1,-0.399,-0.046,190,0,48.9052527
Zambia          ,57.29373,1994,49.16653,5.113513,32.57494,0,0.476,1,12.70456,53.3,1089.233,4.048191,3.483543,3.895213,1.631887,2.541961,276,276,5,6.9932291,7.5863422,1.3315276,6.3565475,0,1,0,0,0,2,-0.399,-0.046,190,0,48.9052527
Zambia          ,56.73904,1995,44.67197,5.224932,31.80131,0,0.476,1,12.70456,53.3,1089.233,4.038463,3.459507,3.799346,1.653442,2.541961,276,276,5,6.9932291,7.217515,1.3669352,6.2819982,0,0,1,0,0,3,-0.399,-0.046,190,0,48.9052527
Zambia          ,56.18548,1996,41.00819,5.308564,31.02778,0,0.476,1,12.70456,53.3,1089.233,4.028658,3.434883,3.713772,1.669321,2.541961,276,276,5,6.9932291,6.8960512,1.3933163,6.1994776,0,0,0,1,0,4,-0.399,-0.046,190,0,48.9052527
Zambia          ,55.63296,1997,64.26473,5.392231,30.25435,0,0.476,1,12.70456,53.3,1089.233,4.018776,3.40964,4.163011,1.684959,2.541961,276,276,5,6.9932291,8.6653303,1.4195434,7.0145029,0,0,0,0,1,5,-0.399,-0.046,190,0,48.9052527
